Leopardus tigrinus,http://145.136.242.65:8090/iucn_maps/Leopardus_tigrinus_2019-10-16_14-32-22_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Leopardus tigrinus,Occurrence of Leopardus tigrinus,IUCN (International Union for Conservation of Nature) 2016. Leopardus tigrinus. The IUCN Red List of Threatened Species. Version 2020-1
Leptonycteris nivalis,http://145.136.242.65:8090/iucn_maps/Leptonycteris_nivalis_2019-10-16_14-32-27_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Leptonycteris nivalis,Occurrence of Leptonycteris nivalis,IUCN (International Union for Conservation of Nature) 2008. Leptonycteris nivalis. The IUCN Red List of Threatened Species. Version 2020-1
Limax maximus,http://145.136.242.65:8090/iucn_maps/Limax_maximus_2019-10-16_14-32-41_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Limax maximus,Occurrence of Limax maximus,InternationalInternational Union for Conservation of Nature (IUCN)UnionInternational Union for Conservation of Nature (IUCN)forInternational Union for Conservation of Nature (IUCN)ConservationInternational Union for Conservation of Nature (IUCN)ofIntern* 2017. Limax maximus. The IUCN Red List of Threatened Species. Version 2020-1
Lodoicea maldivica,http://145.136.242.65:8090/iucn_maps/Lodoicea_maldivica_2019-10-16_14-32-58_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lodoicea maldivica,Occurrence of Lodoicea maldivica,IUCN (International Union for Conservation of Nature 2011. Lodoicea maldivica. The IUCN Red List of Threatened Species. Version 2020-1
Lophophorus impejanus,http://145.136.242.65:8090/iucn_maps/Lophophorus_impejanus_2019-10-16_14-33-08_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lophophorus impejanus,Occurrence of Lophophorus impejanus,BirdLife International and Handbook of the Birds of the World (2016) 2006. Lophophorus impejanus. The IUCN Red List of Threatened Species. Version 2020-1
Lorius garrulus,http://145.136.242.65:8090/iucn_maps/Lorius_garrulus_2019-10-16_14-33-13_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lorius garrulus,Occurrence of Lorius garrulus,BirdLife International and Handbook of the Birds of the World (2016) 2014. Lorius garrulus. The IUCN Red List of Threatened Species. Version 2020-1
Loxodonta africana,http://145.136.242.65:8090/iucn_maps/Loxodonta_africana_2019-10-16_14-33-48_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Loxodonta africana,Occurrence of Loxodonta africana,IUCN/SSC African Elephant Specialist Group 2008. Loxodonta africana. The IUCN Red List of Threatened Species. Version 2020-1
Lullula arborea,http://145.136.242.65:8090/iucn_maps/Lullula_arborea_2019-10-16_14-34-01_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lullula arborea,Occurrence of Lullula arborea,BirdLife International and Handbook of the Birds of the World (2019) 2018. Lullula arborea. The IUCN Red List of Threatened Species. Version 2020-1
Luscinia megarhynchos,http://145.136.242.65:8090/iucn_maps/Luscinia_megarhynchos_2019-10-16_14-34-06_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Luscinia megarhynchos,Occurrence of Luscinia megarhynchos,BirdLife International and Handbook of the Birds of the World (2016) 2016. Luscinia megarhynchos. The IUCN Red List of Threatened Species. Version 2020-1
Lutjanus argentimaculatus,http://145.136.242.65:8090/iucn_maps/Lutjanus_argentimaculatus_2019-10-16_14-34-10_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lutjanus argentimaculatus,Occurrence of Lutjanus argentimaculatus,IUCN Marine Biodiversity Unit/GMSA 2016. Lutjanus argentimaculatus. The IUCN Red List of Threatened Species. Version 2020-1
Lycaon pictus,http://145.136.242.65:8090/iucn_maps/Lycaon_pictus_2019-10-16_14-34-18_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lycaon pictus,Occurrence of Lycaon pictus,IUCN (International Union for Conservation of Nature) 2008. Lycaon pictus. The IUCN Red List of Threatened Species. Version 2020-1
Macaca fascicularis,http://145.136.242.65:8090/iucn_maps/Macaca_fascicularis_2019-10-16_14-34-31_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Macaca fascicularis,Occurrence of Macaca fascicularis,IUCN (International Union for Conservation of Nature) 2014. Macaca fascicularis. The IUCN Red List of Threatened Species. Version 2020-1
Macaca fuscata,http://145.136.242.65:8090/iucn_maps/Macaca_fuscata_2019-10-16_14-34-35_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Macaca fuscata,Occurrence of Macaca fuscata,IUCN (International Union for Conservation of Nature) 2008. Macaca fuscata. The IUCN Red List of Threatened Species. Version 2020-1
Macaca sylvanus,http://145.136.242.65:8090/iucn_maps/Macaca_sylvanus_2019-10-16_14-34-39_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Macaca sylvanus,Occurrence of Macaca sylvanus,IUCN (International Union for Conservation of Nature) 2008. Macaca sylvanus. The IUCN Red List of Threatened Species. Version 2020-1
Macropodus opercularis,http://145.136.242.65:8090/iucn_maps/Macropodus_opercularis_2019-10-16_14-34-43_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Macropodus opercularis,Occurrence of Macropodus opercularis,"Ganlian, S.; IUCN (International Union for Conservation of Nature) 2012. Macropodus opercularis. The IUCN Red List of Threatened Species. Version 2020-1"
Macropus rufogriseus,http://145.136.242.65:8090/iucn_maps/Macropus_rufogriseus_2019-10-16_14-34-47_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Macropus rufogriseus,Occurrence of Macropus rufogriseus,IUCN (International Union for Conservation of Nature) 2008. Macropus rufogriseus. The IUCN Red List of Threatened Species. Version 2020-1
Macropus rufus,http://145.136.242.65:8090/iucn_maps/Macropus_rufus_2019-10-16_14-34-51_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Macropus rufus,Occurrence of Macropus rufus,IUCN (International Union for Conservation of Nature) 2008. Macropus rufus. The IUCN Red List of Threatened Species. Version 2020-1
Macroscelides proboscideus,http://145.136.242.65:8090/iucn_maps/Macroscelides_proboscideus_2019-10-16_14-34-56_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Macroscelides proboscideus,Occurrence of Macroscelides proboscideus,"G.B. Rathbun, California Academy of Sciences, www.sengis.org 2015. Macroscelides proboscideus. The IUCN Red List of Threatened Species. Version 2020-1"
Madoqua kirkii,http://145.136.242.65:8090/iucn_maps/Madoqua_kirkii_2019-10-16_14-35-00_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Madoqua kirkii,Occurrence of Madoqua kirkii,IUCN (International Union for Conservation of Nature) 2008. Madoqua kirkii. The IUCN Red List of Threatened Species. Version 2020-1
Mandrillus leucophaeus,http://145.136.242.65:8090/iucn_maps/Mandrillus_leucophaeus_2019-10-16_14-35-07_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Mandrillus leucophaeus,Occurrence of Mandrillus leucophaeus,IUCN (International Union for Conservation of Nature) 2008. Mandrillus leucophaeus. The IUCN Red List of Threatened Species. Version 2020-1
Mandrillus sphinx,http://145.136.242.65:8090/iucn_maps/Mandrillus_sphinx_2019-10-16_14-35-11_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Mandrillus sphinx,Occurrence of Mandrillus sphinx,IUCN (International Union for Conservation of Nature) 2019. Mandrillus sphinx. The IUCN Red List of Threatened Species. Version 2020-1
Manis javanica,http://145.136.242.65:8090/iucn_maps/Manis_javanica_2019-10-16_14-35-15_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Manis javanica,Occurrence of Manis javanica,IUCN SSC Pangolin Specialist Group 2019. Manis javanica. The IUCN Red List of Threatened Species. Version 2020-1
Marmota marmota,http://145.136.242.65:8090/iucn_maps/Marmota_marmota_2019-10-16_14-35-22_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Marmota marmota,Occurrence of Marmota marmota,IUCN (International Union for Conservation of Nature) 2008. Marmota marmota. The IUCN Red List of Threatened Species. Version 2020-1
Mecistops cataphractus,http://145.136.242.65:8090/iucn_maps/Mecistops_cataphractus_2019-10-16_14-35-33_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Mecistops cataphractus,Occurrence of Mecistops cataphractus,IUCN (International Union for Conservation of Nature) 2014. Mecistops cataphractus. The IUCN Red List of Threatened Species. Version 2020-1
Megaceryle torquata,http://145.136.242.65:8090/iucn_maps/Megaceryle_torquata_2019-10-16_14-35-37_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Megaceryle torquata,Occurrence of Megaceryle torquata,BirdLife International and Handbook of the Birds of the World (2016) 2014. Megaceryle torquata. The IUCN Red List of Threatened Species. Version 2020-1
Meles meles,http://145.136.242.65:8090/iucn_maps/Meles_meles_2019-10-16_14-35-42_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Meles meles,Occurrence of Meles meles,IUCN (International Union for Conservation of Nature) 2016. Meles meles. The IUCN Red List of Threatened Species. Version 2020-1
Menura novaehollandiae,http://145.136.242.65:8090/iucn_maps/Menura_novaehollandiae_2019-10-16_14-35-46_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Menura novaehollandiae,Occurrence of Menura novaehollandiae,BirdLife International and Handbook of the Birds of the World (2018) 2017. Menura novaehollandiae. The IUCN Red List of Threatened Species. Version 2020-1
Mephitis mephitis,http://145.136.242.65:8090/iucn_maps/Mephitis_mephitis_2019-10-16_14-35-50_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Mephitis mephitis,Occurrence of Mephitis mephitis,IUCN (International Union for Conservation of Nature) 2016. Mephitis mephitis. The IUCN Red List of Threatened Species. Version 2020-1
Merlangius merlangus,http://145.136.242.65:8090/iucn_maps/Merlangius_merlangus_2019-10-16_14-36-00_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Merlangius merlangus,Occurrence of Merlangius merlangus,International Union for Conservation of Nature (IUCN) 2015. Merlangius merlangus. The IUCN Red List of Threatened Species. Version 2020-1
Merops albicollis,http://145.136.242.65:8090/iucn_maps/Merops_albicollis_2019-10-16_14-36-04_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Merops albicollis,Occurrence of Merops albicollis,BirdLife International and Handbook of the Birds of the World (2016) 2014. Merops albicollis. The IUCN Red List of Threatened Species. Version 2020-1
Merops apiaster,http://145.136.242.65:8090/iucn_maps/Merops_apiaster_2019-10-16_14-36-09_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Merops apiaster,Occurrence of Merops apiaster,BirdLife International and Handbook of the Birds of the World (2019) 2019. Merops apiaster. The IUCN Red List of Threatened Species. Version 2020-1
Merops nubicus,http://145.136.242.65:8090/iucn_maps/Merops_nubicus_2019-10-16_14-36-13_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Merops nubicus,Occurrence of Merops nubicus,BirdLife International and Handbook of the Birds of the World (2016) 2006. Merops nubicus. The IUCN Red List of Threatened Species. Version 2020-1
Mesocricetus auratus,http://145.136.242.65:8090/iucn_maps/Mesocricetus_auratus_2019-10-16_15-00-00_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Mesocricetus auratus,Occurrence of Mesocricetus auratus,IUCN (International Union for Conservation of Nature) 2008. Mesocricetus auratus. The IUCN Red List of Threatened Species. Version 2020-1
Millepora complanata,http://145.136.242.65:8090/iucn_maps/Millepora_complanata_2019-10-16_14-36-28_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Millepora complanata,Occurrence of Millepora complanata,IUCN (International Union for Conservation of Nature) 2009. Millepora complanata. The IUCN Red List of Threatened Species. Version 2020-1
Millepora tenera,http://145.136.242.65:8090/iucn_maps/Millepora_tenera_2019-10-16_14-36-32_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Millepora tenera,Occurrence of Millepora tenera,IUCN (International Union for Conservation of Nature) 2009. Millepora tenera. The IUCN Red List of Threatened Species. Version 2020-1
Mola mola,http://145.136.242.65:8090/iucn_maps/Mola_mola_2019-10-16_14-36-42_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Mola mola,Occurrence of Mola mola,International Union for the Conservation of Nature 2015. Mola mola. The IUCN Red List of Threatened Species. Version 2020-1
Momotus momota,http://145.136.242.65:8090/iucn_maps/Momotus_momota_2019-10-16_14-36-47_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Momotus momota,Occurrence of Momotus momota,BirdLife International and Handbook of the Birds of the World (2016) 2014. Momotus momota. The IUCN Red List of Threatened Species. Version 2020-1
Motacilla alba,http://145.136.242.65:8090/iucn_maps/Motacilla_alba_2019-10-16_14-36-55_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Motacilla alba,Occurrence of Motacilla alba,BirdLife International and Handbook of the Birds of the World (2019) 2019. Motacilla alba. The IUCN Red List of Threatened Species. Version 2020-1
Muntiacus muntjak,http://145.136.242.65:8090/iucn_maps/Muntiacus_muntjak_2019-10-16_14-37-00_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Muntiacus muntjak,Occurrence of Muntiacus muntjak,IUCN (International Union for Conservation of Nature) 2016. Muntiacus muntjak. The IUCN Red List of Threatened Species. Version 2020-1
Muraena helena,http://145.136.242.65:8090/iucn_maps/Muraena_helena_2019-10-16_14-37-09_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Muraena helena,Occurrence of Muraena helena,International Union for Conservation of Nature 2015. Muraena helena. The IUCN Red List of Threatened Species. Version 2020-1
Muscicapa striata,http://145.136.242.65:8090/iucn_maps/Muscicapa_striata_2019-10-16_14-37-17_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Muscicapa striata,Occurrence of Muscicapa striata,BirdLife International and Handbook of the Birds of the World (2019) 2019. Muscicapa striata. The IUCN Red List of Threatened Species. Version 2020-1
Mus musculus,http://145.136.242.65:8090/iucn_maps/Mus_musculus_2019-10-16_14-37-13_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Mus musculus,Occurrence of Mus musculus,IUCN (International Union for Conservation of Nature) 2014. Mus musculus. The IUCN Red List of Threatened Species. Version 2020-1
Mustela erminea,http://145.136.242.65:8090/iucn_maps/Mustela_erminea_2019-10-16_14-37-22_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Mustela erminea,Occurrence of Mustela erminea,IUCN (International Union for Conservation of Nature) 2016. Mustela erminea. The IUCN Red List of Threatened Species. Version 2020-1
Mustela lutreola,http://145.136.242.65:8090/iucn_maps/Mustela_lutreola_2019-10-16_14-37-26_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Mustela lutreola,Occurrence of Mustela lutreola,IUCN (International Union for Conservation of Nature) 2016. Mustela lutreola. The IUCN Red List of Threatened Species. Version 2020-1
Mustela putorius,http://145.136.242.65:8090/iucn_maps/Mustela_putorius_2019-10-16_14-37-30_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Mustela putorius,Occurrence of Mustela putorius,IUCN (International Union for Conservation of Nature) 2014. Mustela putorius. The IUCN Red List of Threatened Species. Version 2020-1
Mycteria ibis,http://145.136.242.65:8090/iucn_maps/Mycteria_ibis_2019-10-16_14-37-35_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Mycteria ibis,Occurrence of Mycteria ibis,BirdLife International and Handbook of the Birds of the World (2016) 2013. Mycteria ibis. The IUCN Red List of Threatened Species. Version 2020-1
Myripristis murdjan,http://145.136.242.65:8090/iucn_maps/Myripristis_murdjan_2019-10-16_14-37-55_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Myripristis murdjan,Occurrence of Myripristis murdjan,IUCN Marine Biodiversity Unit/GMSA 2016. Myripristis murdjan. The IUCN Red List of Threatened Species. Version 2020-1
Myrmecophaga tridactyla,http://145.136.242.65:8090/iucn_maps/Myrmecophaga_tridactyla_2019-10-16_14-38-00_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Myrmecophaga tridactyla,Occurrence of Myrmecophaga tridactyla,IUCN (International Union for Conservation of Nature) 2014. Myrmecophaga tridactyla. The IUCN Red List of Threatened Species. Version 2020-1
Nasalis larvatus,http://145.136.242.65:8090/iucn_maps/Nasalis_larvatus_2019-10-16_14-38-04_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Nasalis larvatus,Occurrence of Nasalis larvatus,IUCN (International Union for Conservation of Nature) 2008. Nasalis larvatus. The IUCN Red List of Threatened Species. Version 2020-1
Nasua narica,http://145.136.242.65:8090/iucn_maps/Nasua_narica_2019-10-16_14-38-09_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Nasua narica,Occurrence of Nasua narica,IUCN (International Union for Conservation of Nature) 2016. Nasua narica. The IUCN Red List of Threatened Species. Version 2020-1
Nelusetta ayraud,http://145.136.242.65:8090/iucn_maps/Nelusetta_ayraud_2019-10-16_14-38-13_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Nelusetta ayraud,Occurrence of Nelusetta ayraud,IUCN Marine Biodiversity Unit/GMSA 2018. Nelusetta ayraud. The IUCN Red List of Threatened Species. Version 2020-1
Neofelis nebulosa,http://145.136.242.65:8090/iucn_maps/Neofelis_nebulosa_2019-10-16_14-38-17_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Neofelis nebulosa,Occurrence of Neofelis nebulosa,IUCN (International Union for Conservation of Nature) 2016. Neofelis nebulosa. The IUCN Red List of Threatened Species. Version 2020-1
Neopsephotus bourkii,http://145.136.242.65:8090/iucn_maps/Neopsephotus_bourkii_2019-10-16_14-38-21_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Neopsephotus bourkii,Occurrence of Neopsephotus bourkii,BirdLife International and Handbook of the Birds of the World (2016) 2006. Neopsephotus bourkii. The IUCN Red List of Threatened Species. Version 2020-1
Nestor notabilis,http://145.136.242.65:8090/iucn_maps/Nestor_notabilis_2019-10-16_14-38-29_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Nestor notabilis,Occurrence of Nestor notabilis,BirdLife International and Handbook of the Birds of the World (2016) 1998. Nestor notabilis. The IUCN Red List of Threatened Species. Version 2020-1
Nothoprocta ornata,http://145.136.242.65:8090/iucn_maps/Nothoprocta_ornata_2019-10-16_14-38-34_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Nothoprocta ornata,Occurrence of Nothoprocta ornata,BirdLife International and Handbook of the Birds of the World (2016) 2013. Nothoprocta ornata. The IUCN Red List of Threatened Species. Version 2020-1
Numida meleagris,http://145.136.242.65:8090/iucn_maps/Numida_meleagris_2019-10-16_14-38-42_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Numida meleagris,Occurrence of Numida meleagris,BirdLife International and Handbook of the Birds of the World (2018) 2017. Numida meleagris. The IUCN Red List of Threatened Species. Version 2020-1
Nycticebus coucang,http://145.136.242.65:8090/iucn_maps/Nycticebus_coucang_2019-10-16_14-38-51_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Nycticebus coucang,Occurrence of Nycticebus coucang,IUCN (International Union for Conservation of Nature) 2008. Nycticebus coucang. The IUCN Red List of Threatened Species. Version 2020-1
Ochotona pusilla,http://145.136.242.65:8090/iucn_maps/Ochotona_pusilla_2019-10-16_14-39-03_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Ochotona pusilla,Occurrence of Ochotona pusilla,IUCN (International Union for Conservation of Nature) 2016. Ochotona pusilla. The IUCN Red List of Threatened Species. Version 2020-1
Okapia johnstoni,http://145.136.242.65:8090/iucn_maps/Okapia_johnstoni_2019-10-16_14-39-12_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Okapia johnstoni,Occurrence of Okapia johnstoni,IUCN (International Union for Conservation of Nature) 2013. Okapia johnstoni. The IUCN Red List of Threatened Species. Version 2020-1
Orcinus orca,http://145.136.242.65:8090/iucn_maps/Orcinus_orca_2019-10-16_14-39-31_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Orcinus orca,Occurrence of Orcinus orca,IUCN (International Union for Conservation of Nature) 2013. Orcinus orca. The IUCN Red List of Threatened Species. Version 2020-1
Ornithorhynchus anatinus,http://145.136.242.65:8090/iucn_maps/Ornithorhynchus_anatinus_2019-10-16_14-39-39_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Ornithorhynchus anatinus,Occurrence of Ornithorhynchus anatinus,IUCN (International Union for Conservation of Nature) 2008. Ornithorhynchus anatinus. The IUCN Red List of Threatened Species. Version 2020-1
Orthotomus sepium,http://145.136.242.65:8090/iucn_maps/Orthotomus_sepium_2019-10-16_14-39-46_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Orthotomus sepium,Occurrence of Orthotomus sepium,BirdLife International and Handbook of the Birds of the World (2017) 2017. Orthotomus sepium. The IUCN Red List of Threatened Species. Version 2020-1
Orycteropus afer,http://145.136.242.65:8090/iucn_maps/Orycteropus_afer_2019-10-16_14-39-50_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Orycteropus afer,Occurrence of Orycteropus afer,IUCN (International Union for Conservation of Nature) 2015. Orycteropus afer. The IUCN Red List of Threatened Species. Version 2020-1
Otocyon megalotis,http://145.136.242.65:8090/iucn_maps/Otocyon_megalotis_2019-10-16_14-39-58_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Otocyon megalotis,Occurrence of Otocyon megalotis,IUCN (International Union for Conservation of Nature) 2014. Otocyon megalotis. The IUCN Red List of Threatened Species. Version 2020-1
Otolemur crassicaudatus,http://145.136.242.65:8090/iucn_maps/Otolemur_crassicaudatus_2019-10-16_14-40-03_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Otolemur crassicaudatus,Occurrence of Otolemur crassicaudatus,IUCN (International Union for Conservation of Nature) 2019. Otolemur crassicaudatus. The IUCN Red List of Threatened Species. Version 2020-1
Otus scops,http://145.136.242.65:8090/iucn_maps/Otus_scops_2019-10-16_14-40-07_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Otus scops,Occurrence of Otus scops,BirdLife International and Handbook of the Birds of the World (2019) 2019. Otus cyprius. The IUCN Red List of Threatened Species. Version 2020-1
Pandion haliaetus,http://145.136.242.65:8090/iucn_maps/Pandion_haliaetus_2019-10-16_14-40-37_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Pandion haliaetus,Occurrence of Pandion haliaetus,BirdLife International and Handbook of the Birds of the World (2019) 2019. Pandion haliaetus. The IUCN Red List of Threatened Species. Version 2020-1
Pan paniscus,http://145.136.242.65:8090/iucn_maps/Pan_paniscus_2019-10-16_14-40-24_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Pan paniscus,Occurrence of Pan paniscus,IUCN SSC A.P.E.S. Database (2016) 2016. Pan paniscus. The IUCN Red List of Threatened Species. Version 2020-1
Panthera leo,http://145.136.242.65:8090/iucn_maps/Panthera_leo_2019-10-16_14-40-41_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Panthera leo,Occurrence of Panthera leo,Panthera and WCS 2016. Panthera leo. The IUCN Red List of Threatened Species. Version 2020-1
Panthera onca,http://145.136.242.65:8090/iucn_maps/Panthera_onca_2019-10-16_14-40-47_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Panthera onca,Occurrence of Panthera onca,Panthera 2017. Panthera onca. The IUCN Red List of Threatened Species. Version 2020-1
Panthera pardus,http://145.136.242.65:8090/iucn_maps/Panthera_pardus_2019-10-16_14-40-51_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Panthera pardus,Occurrence of Panthera pardus,Peter Gerngross 2019. Panthera pardus. The IUCN Red List of Threatened Species. Version 2020-1
Panthera tigris,http://145.136.242.65:8090/iucn_maps/Panthera_tigris_2019-10-16_14-40-56_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Panthera tigris,Occurrence of Panthera tigris,Panthera 2015. Panthera tigris. The IUCN Red List of Threatened Species. Version 2020-1
Panthera uncia,http://145.136.242.65:8090/iucn_maps/Panthera_uncia_2019-10-16_14-41-00_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Panthera uncia,Occurrence of Panthera uncia,"Panthera, Wildlife Conservation Society, Snow Leopard Trust, Snow Leopard Network 2017. Panthera uncia. The IUCN Red List of Threatened Species. Version 2020-1"
Pan troglodytes,http://145.136.242.65:8090/iucn_maps/Pan_troglodytes_2019-10-16_14-40-29_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Pan troglodytes,Occurrence of Pan troglodytes,IUCN (International Union for Conservation of Nature) 2018. Pan troglodytes. The IUCN Red List of Threatened Species. Version 2020-1
Panulirus echinatus,http://145.136.242.65:8090/iucn_maps/Panulirus_echinatus_2019-10-16_14-41-06_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Panulirus echinatus,Occurrence of Panulirus echinatus,"Red List Index (Sampled Approach), Zoological Society London 2011. Panulirus echinatus. The IUCN Red List of Threatened Species. Version 2020-1"
Papio cynocephalus,http://145.136.242.65:8090/iucn_maps/Papio_cynocephalus_2019-10-16_14-41-19_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Papio cynocephalus,Occurrence of Papio cynocephalus,IUCN (International Union for Conservation of Nature) 2016. Papio cynocephalus. The IUCN Red List of Threatened Species. Version 2020-1
Papio hamadryas,http://145.136.242.65:8090/iucn_maps/Papio_hamadryas_2019-10-16_14-41-23_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Papio hamadryas,Occurrence of Papio hamadryas,IUCN (International Union for Conservation of Nature) 2008. Papio hamadryas. The IUCN Red List of Threatened Species. Version 2020-1
Parabuteo unicinctus,http://145.136.242.65:8090/iucn_maps/Parabuteo_unicinctus_2019-10-16_14-41-27_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Parabuteo unicinctus,Occurrence of Parabuteo unicinctus,BirdLife International and Handbook of the Birds of the World (2016) 2013. Parabuteo unicinctus. The IUCN Red List of Threatened Species. Version 2020-1
Paradisaea apoda,http://145.136.242.65:8090/iucn_maps/Paradisaea_apoda_2019-10-16_14-41-31_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Paradisaea apoda,Occurrence of Paradisaea apoda,BirdLife International and Handbook of the Birds of the World (2016) 2009. Paradisaea apoda. The IUCN Red List of Threatened Species. Version 2020-1
Paradisaea minor,http://145.136.242.65:8090/iucn_maps/Paradisaea_minor_2019-10-16_14-41-35_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Paradisaea minor,Occurrence of Paradisaea minor,BirdLife International and Handbook of the Birds of the World (2017) 2017. Paradisaea minor. The IUCN Red List of Threatened Species. Version 2020-1
Paradisaea rubra,http://145.136.242.65:8090/iucn_maps/Paradisaea_rubra_2019-10-16_14-41-40_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Paradisaea rubra,Occurrence of Paradisaea rubra,BirdLife International and Handbook of the Birds of the World (2016) 2009. Paradisaea rubra. The IUCN Red List of Threatened Species. Version 2020-1
Parotia sefilata,http://145.136.242.65:8090/iucn_maps/Parotia_sefilata_2019-10-16_14-41-51_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Parotia sefilata,Occurrence of Parotia sefilata,BirdLife International and Handbook of the Birds of the World (2016) 2009. Parotia sefilata. The IUCN Red List of Threatened Species. Version 2020-1
Parupeneus cyclostomus,http://145.136.242.65:8090/iucn_maps/Parupeneus_cyclostomus_2019-10-16_14-41-55_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Parupeneus cyclostomus,Occurrence of Parupeneus cyclostomus,IUCN Marine Biodiversity Unit/GMSA 2016. Parupeneus cyclostomus. The IUCN Red List of Threatened Species. Version 2020-1
